the_date,client_id,api_endpoint,num_requests,avg_latency
1/17/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,232,21
12/23/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/streams/:name,3218,78
1/14/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/streams/:id,131,16
1/24/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/users,5455,13
1/20/18 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,GET /v3/user,109,44
12/11/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3,42406,121
2/4/18 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/user,5,142
11/18/17 0:00,btg981y5c6jugyuwcg3ukortgj22iyf,GET /v3,7,224
1/25/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/search/games,1055,50
11/26/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users,152,57
12/31/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:id,221371,40
12/10/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/streams,60401,16
2/12/18 0:00,nquiw61tb595zscbxktdhwe2i45py5m,GET /v3/user,3,384
1/25/18 0:00,36v98kaawy48toz20d8gntnpk,PUT /v3/channels/:login,3,403
12/19/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3,28,118
12/26/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/search/games,3,7
1/24/18 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/user,8,98
2/6/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channel,70,44
11/25/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:channel/follows,203037,40
2/10/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/search/channels,878,337
1/27/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/user,1712,148
12/28/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,269,24
1/23/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/user,9395,150
1/25/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/search/games,208,36
12/31/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,3115,35
11/25/17 0:00,tczdbjwvqwqcoykov1n9ircfju0yca6,GET /v3/users/:user/follows/channels/:channel,1,35
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/ingests,302,56
1/19/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:channel_id/follows,246879,87
1/31/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/users/:id,35,43
1/25/18 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/channels/:id,30,48
12/6/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/channels/:login,12,31
2/10/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/users,26959,7
1/8/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/user,183,194
2/5/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channels/:id,924,113
1/9/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels,2,78
1/18/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/users/:user/follows/channels,3,132
12/27/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,POST /v5/channels/:channel_id/commercial,4,111
2/1/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams,2,80
1/9/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channels/:channel_id/follows,3038463,81
12/29/17 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,PUT /v5/channels/:id,33,348
2/3/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/channels/:id,118,22
1/17/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channel,189,77
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/,41,111
12/16/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:channel_id/communities,136,86
1/20/18 0:00,nquiw61tb595zscbxktdhwe2i45py5m,GET /v3/user,3,463
11/23/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/streams/:name,965,58
11/21/17 0:00,99c8xj3f82h6ho6hznh9jurmj5ciz74,GET /v3/user,868,43
12/8/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams/:id,245242,159
2/2/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3,37,177
12/11/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/search/games,5,5
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/search/games,1283,45
2/3/18 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/channels/:channel/follows,58709,49
1/22/18 0:00,bjf85qht726415euqyjts1eeyxp4x8b,GET /v3/user,5,399
1/16/18 0:00,nquiw61tb595zscbxktdhwe2i45py5m,GET /v3/user,7,233
12/9/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/users/:id,320,5
2/8/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,POST /v5/feed/:feed_id/posts,1,394
2/12/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/user,131,185
1/16/18 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v5/streams/:id,380584,127
12/9/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:id,618,67
1/18/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/streams/:id,82,109
1/26/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/streams,105,32
12/28/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/search/games,2,12
1/21/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,POST /v5/channels/:channel_id/commercial,3,332
11/17/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users,37,54
11/18/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users,31,36
12/20/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/channels/:channel/follows,38561,107
1/1/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/users/:login,18,5
1/13/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/user,1708,97
12/8/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,PUT /v5/channels/:channel_id/communities,7,65
12/13/17 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,PUT /v5/channels/:id,21,171
1/27/18 0:00,xqdr3blb8nxv66bxvmg7je1x2c80da,GET /v3/user.json,2,38
12/9/17 0:00,tczdbjwvqwqcoykov1n9ircfju0yca6,GET /v3/users/:user/follows/channels/:channel,1,21
2/12/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users/:user_id/follows/channels/:channel,1,124
12/7/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/channels/:id,4189,132
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/ingests,15,30
2/4/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/user,352,139
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channel,316,125
1/31/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users/:user_id/follows/channels/:channel,14,164
1/6/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/search/channels,17,497
1/22/18 0:00,sq94brxoevg1rdwqvqna51jr7396ic,GET /v5/user,5,41
12/21/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/users,1,4
11/21/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/users/:id,263,5
11/27/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,PUT /v5/channels/:id,16,228
12/29/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v3/channels/:login/videos,6937,59
1/23/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:channel/follows,261279,38
1/2/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/streams/:id,84916,136
1/2/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels/:channel,187,169
12/14/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/streams/:id,70402,138
12/14/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels/:channel,234,167
12/13/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/communities,6,157
12/8/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/follows,51315,129
12/29/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:id,211567,58
12/6/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/streams,37,88
1/23/18 0:00,99c8xj3f82h6ho6hznh9jurmj5ciz74,GET /v3/user,849,384
11/18/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams,34,98
12/1/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users/:user_id/follows/channels/:channel,1,602
12/27/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/streams/:id,618060,20
1/12/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,POST /v5/channels/:channel_id/commercial,7,73
11/19/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:channel_id/follows,4,54
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/streams/:name,2318,54
1/23/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels/,1,35
1/18/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/user,2,24
12/8/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/streams/:name,4176,76
11/27/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channels/:login,27,88
2/7/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users/:user_id/follows/channels/:channel,12,196
12/12/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/users/:user/follows/channels,1,621
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/streams/:id,77375,68
12/29/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams/,209,213
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channels/:channel/follows,1526,40
1/2/18 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/streams/,8505,71
1/21/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/user,125,161
12/30/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/users,72,139
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/search/games,226,55
1/30/18 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v3/streams/:name,5,117
1/4/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/user,1,30
12/3/17 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v5/streams/:id,356999,140
11/15/17 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,GET /v3/search/games,17,86
1/6/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/search/games,478,55
12/28/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/follows,29198,115
1/9/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /helix/users,519,38
2/3/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channels/:channel_id/follows,3648747,54
12/20/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/search/games,3,3
1/7/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,244,25
12/14/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/communities,11,78
11/21/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/user,2,40
1/2/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/communities,10,106
1/29/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams/,78,118
1/6/18 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/channels/:id,24,84
12/2/17 0:00,tczdbjwvqwqcoykov1n9ircfju0yca6,GET /v3/user,1,49
1/9/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/user,1,535
1/10/18 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v3/channels/:login/videos,6881,46
1/10/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:channel_id/communities,194,103
11/17/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/search/games,30,70
12/23/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/streams/:name,11,40
1/29/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/streams,72070,16
1/13/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/users/:user_id/follows/channels,308,75
12/7/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/community,2,13
11/16/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v3/search/games,16,25
11/18/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,218,25
11/19/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users/:user_id/follows/channels/:channel,9,250
1/30/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/streams,77,384
1/2/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/channels/:user_id/videos,615,13
11/29/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/user,12,35
1/3/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/streams,27,67
2/9/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/extensions/:extension_id/live_activated_,65007,49
1/14/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/streams/:id,104,117
11/26/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/follows,81595,136
11/18/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels/:channel,280,162
11/17/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/channels/:login,60,225
2/11/18 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/users,417,102
12/21/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users,34,34
1/30/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3,42,103
2/10/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/users/:user/follows/channels,3,146
11/26/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/streams/:name,11,43
1/6/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/communities,149,103
1/12/18 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,PUT /v5/channels/:id,21,273
2/4/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams/:id,4800,114
11/19/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams,25,90
2/10/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/communities,4,16
1/26/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:id,270942,30
12/6/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/user,5,33
1/18/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/users/:user_id/follows/channels,306,73
12/15/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/community,1,15
11/17/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users/:user_id/follows/channels/:channel,12,310
1/30/18 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/streams/,9735,181
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channel,11,79
1/31/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/users/:user_id/follows/channels,26,155
1/8/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/user,2,38
11/27/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:channel/follows,186862,40
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,PUT /v5/channels/:id,39,379
2/5/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/streams/:id,289853,80
12/11/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/user,6500,168
1/31/18 0:00,7dhxmzdtfvllbu5h7rgys2rn4,GET /helix/users,1,57
1/15/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/streams,20,66
11/16/17 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/channels/:id,10,128
1/5/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,PUT /v5/channels/:channel_id/communities,5,65
11/28/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,POST /v5/channels/:channel_id/commercial,2,39
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channels/:channel_id/follows,12767,47
11/18/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users/:user_id/follows/channels/:channel,24,248
1/3/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/streams/:id,88138,137
12/15/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/users,15583,5
1/26/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,268,22
12/5/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/bits/actions,5725,113
1/20/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v5/users/:id,3,5
11/29/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/channels/:channel/follows,58074,120
12/30/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:channel/follows,222929,39
1/17/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/channels/:login,47,175
12/18/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:login,36289,42
12/16/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/users,15449,5
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channels/:login,559,23
1/26/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/streams/:id,286050,63
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/,788,110
12/20/17 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v3/streams/:name,13,113
12/21/17 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v5/channels/:id,66,326
12/20/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,2315,56
2/3/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/streams/:name,20287,13
1/20/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/user,162,150
1/29/18 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,PUT /v5/channels/:id,24,332
2/12/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/users/:user_id/follows/channels/:channel,53634,105
12/24/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/streams/:name,3107,82
1/9/18 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,GET /v3/user,93,57
2/1/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/users/:user_id/follows/channels/:channel,51648,105
12/31/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/streams,35628,38
1/25/18 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/streams/:name,39,73
1/29/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/user,1681,267
12/11/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users,745,47
1/31/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/streams,105,32
1/3/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,POST /v5/channels/:channel_id/commercial,9,354
2/6/18 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/streams/:name,3129,65
1/12/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v3/search/games,9,69
12/3/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/communities,12,80
11/24/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/communities,25,76
1/3/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/channels/:user_id/videos,631,12
12/11/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/streams/:id,496363,21
1/31/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams/,82,136
1/17/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,POST /v5/channels/:channel_id/commercial,9,33
2/6/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/user,106,167
12/17/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/user,2,35
11/23/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:login,32166,41
2/11/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:channel/follows,260492,44
12/21/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,PUT /v5/channels/:id,32,225
1/26/18 0:00,36v98kaawy48toz20d8gntnpk,PUT /v3/channels/:login,5,83
1/7/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,PUT /v5/channels/:id,129,115
12/11/17 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/user,346,154
12/11/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /helix/users,1627,309
12/5/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,PUT /v5/channels/:channel_id/communities,25,127
11/24/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/streams,85,306
12/28/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/channels/:login,70,46
1/27/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/streams,91,396
12/16/17 0:00,btg981y5c6jugyuwcg3ukortgj22iyf,GET /v3,16,20
1/25/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,PUT /v5/channels/:id,228,371
12/12/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channel,149,139
12/12/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/users,1,10
1/27/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/ingests,326,58
11/23/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/streams,113,78
12/20/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,PUT /v5/channels/:id,8,348
12/18/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,2480,68
2/3/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users,17,31
12/12/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channels/:login,20,104
11/24/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,1617,48
11/16/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,PUT /v5/channels/:id,52,356
11/24/17 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v3/streams/:name,138,68
1/27/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/search/games,253,45
1/10/18 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v3/streams/:name,23,118
12/7/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/search/games,4,5
1/1/18 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/channels/:channel/follows,40126,122
12/14/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/user,160,152
1/20/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/community,1,14
1/27/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/ingests,14,36
12/4/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v5/user,115,40
12/6/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channel,176,164
2/11/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /helix/users,773,221
11/29/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/streams/:id,68,150
12/24/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/users,43266,12
12/21/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:id,453,74
12/30/17 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/user,12,86
1/12/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams/:id,235818,155
12/18/17 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v3/streams/:name,22,230
1/27/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channel,331,111
1/19/18 0:00,tczdbjwvqwqcoykov1n9ircfju0yca6,GET /v3/users/:user/follows/channels/:channel,6,25
12/15/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,2323,54
2/6/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/users,6835,77
12/11/17 0:00,xqdr3blb8nxv66bxvmg7je1x2c80da,GET /v3/user.json,2,43
1/10/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels,5,84
11/21/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channels/:id,40837,177
11/29/17 0:00,7dhxmzdtfvllbu5h7rgys2rn4,GET /v3/,17,38
2/12/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/streams/:id,108,136
